id,sampleId,imageUrl,createdAt,fileName
2788,697,http://backend-production-4bae.up.railway.app/uploads/1771942883068-txiyy2.png,2026-02-24 14:21:23.177,tensile_map-1771942208500.png
2789,698,http://backend-production-4bae.up.railway.app/uploads/1771942883249-8kukti.jpg,2026-02-24 14:21:23.402,sample-1771942243963.jpg
2790,698,http://backend-production-4bae.up.railway.app/uploads/1771942883257-pewml2.png,2026-02-24 14:21:23.402,luster_map-1771942243963.png
2791,698,http://backend-production-4bae.up.railway.app/uploads/1771942883283-sxd99o.png,2026-02-24 14:21:23.402,roughness_proxy-1771942243963.png
2792,698,http://backend-production-4bae.up.railway.app/uploads/1771942883319-gav7gh.png,2026-02-24 14:21:23.402,tensile_map-1771942243963.png
2817,705,http://backend-production-4bae.up.railway.app/uploads/1771942883970-9ohy8j.jpg,2026-02-24 14:21:24.122,sample-1771942385934.jpg
2818,705,http://backend-production-4bae.up.railway.app/uploads/1771942883976-d3s6q6.png,2026-02-24 14:21:24.122,luster_map-1771942385934.png
2819,705,http://backend-production-4bae.up.railway.app/uploads/1771942883987-5gb3sr.png,2026-02-24 14:21:24.122,roughness_proxy-1771942385934.png
2820,705,http://backend-production-4bae.up.railway.app/uploads/1771942884001-hotu9x.png,2026-02-24 14:21:24.122,tensile_map-1771942385934.png
2833,709,http://backend-production-4bae.up.railway.app/uploads/1771942884315-1m0c7v.jpg,2026-02-24 14:21:24.462,sample-1771942421382.jpg
2834,709,http://backend-production-4bae.up.railway.app/uploads/1771942884342-pzokb3.png,2026-02-24 14:21:24.462,luster_map-1771942421382.png
2835,709,http://backend-production-4bae.up.railway.app/uploads/1771942884361-609da6.png,2026-02-24 14:21:24.462,roughness_proxy-1771942421382.png
2836,709,http://backend-production-4bae.up.railway.app/uploads/1771942884377-m5vt8t.png,2026-02-24 14:21:24.462,tensile_map-1771942421382.png
2837,710,http://backend-production-4bae.up.railway.app/uploads/1771942884578-zfpg5k.jpg,2026-02-24 14:21:24.721,sample-1771942456789.jpg
2838,710,http://backend-production-4bae.up.railway.app/uploads/1771942884584-x73e0e.png,2026-02-24 14:21:24.721,luster_map-1771942456789.png
2839,710,http://backend-production-4bae.up.railway.app/uploads/1771942884596-5p6y6p.png,2026-02-24 14:21:24.721,roughness_proxy-1771942456789.png
2840,710,http://backend-production-4bae.up.railway.app/uploads/1771942884608-qz26iu.png,2026-02-24 14:21:24.721,tensile_map-1771942456789.png
2841,711,http://backend-production-4bae.up.railway.app/uploads/1771942884642-4pndxa.jpg,2026-02-24 14:21:24.789,sample-1771942456789.jpg
2842,711,http://backend-production-4bae.up.railway.app/uploads/1771942884646-fd4mih.png,2026-02-24 14:21:24.789,luster_map-1771942456789.png
2843,711,http://backend-production-4bae.up.railway.app/uploads/1771942884662-fd68sn.png,2026-02-24 14:21:24.789,roughness_proxy-1771942456789.png
2844,711,http://backend-production-4bae.up.railway.app/uploads/1771942884686-0p44jw.png,2026-02-24 14:21:24.789,tensile_map-1771942456789.png
2857,715,http://backend-production-4bae.up.railway.app/uploads/1771942884985-svzomo.jpg,2026-02-24 14:21:25.14,sample-1771942527727.jpg
2858,715,http://backend-production-4bae.up.railway.app/uploads/1771942885002-byxi8k.png,2026-02-24 14:21:25.14,luster_map-1771942527727.png
2859,715,http://backend-production-4bae.up.railway.app/uploads/1771942885030-zhv18j.png,2026-02-24 14:21:25.14,roughness_proxy-1771942527727.png
2860,715,http://backend-production-4bae.up.railway.app/uploads/1771942885058-enpxoo.png,2026-02-24 14:21:25.14,tensile_map-1771942527727.png
2861,716,http://backend-production-4bae.up.railway.app/uploads/1771942885231-to4rdh.jpg,2026-02-24 14:21:25.372,sample-1771942563216.jpg
2753,689,http://backend-production-4bae.up.railway.app/uploads/1771942882270-sukgu6.jpg,2026-02-24 14:21:22.418,sample-1771942066669.jpg
2754,689,http://backend-production-4bae.up.railway.app/uploads/1771942882279-cjtb4k.png,2026-02-24 14:21:22.418,luster_map-1771942066669.png
2755,689,http://backend-production-4bae.up.railway.app/uploads/1771942882310-6zmt58.png,2026-02-24 14:21:22.418,roughness_proxy-1771942066669.png
2756,689,http://backend-production-4bae.up.railway.app/uploads/1771942882348-rx7yh4.png,2026-02-24 14:21:22.418,tensile_map-1771942066669.png
2769,693,http://backend-production-4bae.up.railway.app/uploads/1771942882612-k5hhey.jpg,2026-02-24 14:21:22.755,sample-1771942137517.jpg
2770,693,http://backend-production-4bae.up.railway.app/uploads/1771942882616-j5qwhr.png,2026-02-24 14:21:22.755,luster_map-1771942137517.png
2771,693,http://backend-production-4bae.up.railway.app/uploads/1771942882635-vollji.png,2026-02-24 14:21:22.755,roughness_proxy-1771942137517.png
2772,693,http://backend-production-4bae.up.railway.app/uploads/1771942882675-9cgmri.png,2026-02-24 14:21:22.755,tensile_map-1771942137517.png
2773,694,http://backend-production-4bae.up.railway.app/uploads/1771942882721-s34sbm.jpg,2026-02-24 14:21:22.866,sample-1771942172968.jpg
2774,694,http://backend-production-4bae.up.railway.app/uploads/1771942882726-c8l9dz.png,2026-02-24 14:21:22.866,luster_map-1771942172968.png
2775,694,http://backend-production-4bae.up.railway.app/uploads/1771942882737-b2nahj.png,2026-02-24 14:21:22.866,roughness_proxy-1771942172968.png
2776,694,http://backend-production-4bae.up.railway.app/uploads/1771942882757-bpfxaj.png,2026-02-24 14:21:22.866,tensile_map-1771942172968.png
2777,695,http://backend-production-4bae.up.railway.app/uploads/1771942882921-m5fk4n.jpg,2026-02-24 14:21:23.075,sample-1771942172968.jpg
2778,695,http://backend-production-4bae.up.railway.app/uploads/1771942882928-jqpdb5.png,2026-02-24 14:21:23.075,luster_map-1771942172968.png
2779,695,http://backend-production-4bae.up.railway.app/uploads/1771942882947-lb51aq.png,2026-02-24 14:21:23.075,roughness_proxy-1771942172968.png
2780,695,http://backend-production-4bae.up.railway.app/uploads/1771942882980-tzkqpk.png,2026-02-24 14:21:23.075,tensile_map-1771942172968.png
2793,699,http://backend-production-4bae.up.railway.app/uploads/1771942883254-qlwauo.jpg,2026-02-24 14:21:23.407,sample-1771942243963.jpg
2794,699,http://backend-production-4bae.up.railway.app/uploads/1771942883262-51slyu.png,2026-02-24 14:21:23.407,luster_map-1771942243963.png
2795,699,http://backend-production-4bae.up.railway.app/uploads/1771942883287-ntr6gk.png,2026-02-24 14:21:23.407,roughness_proxy-1771942243963.png
2796,699,http://backend-production-4bae.up.railway.app/uploads/1771942883323-1cfer4.png,2026-02-24 14:21:23.407,tensile_map-1771942243963.png
2797,700,http://backend-production-4bae.up.railway.app/uploads/1771942883348-v0jq7x.jpg,2026-02-24 14:21:23.5,sample-1771942279489.jpg
2798,700,http://backend-production-4bae.up.railway.app/uploads/1771942883354-q76pyw.png,2026-02-24 14:21:23.5,luster_map-1771942279489.png
2799,700,http://backend-production-4bae.up.railway.app/uploads/1771942883366-qqb177.png,2026-02-24 14:21:23.5,roughness_proxy-1771942279489.png
2800,700,http://backend-production-4bae.up.railway.app/uploads/1771942883382-z5o126.png,2026-02-24 14:21:23.5,tensile_map-1771942279489.png
2801,701,http://backend-production-4bae.up.railway.app/uploads/1771942883575-u9zql6.jpg,2026-02-24 14:21:23.716,sample-1771942279489.jpg
2802,701,http://backend-production-4bae.up.railway.app/uploads/1771942883582-k5klwz.png,2026-02-24 14:21:23.716,luster_map-1771942279489.png
2803,701,http://backend-production-4bae.up.railway.app/uploads/1771942883610-oa1dgc.png,2026-02-24 14:21:23.716,roughness_proxy-1771942279489.png
